"Reservoir","Site","DateTime","Depth_m","Rep","TN_ugL","TP_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","DIC_mgL","DC_mgL","DN_mgL","Flag_DateTime","Flag_TN","Flag_TP","Flag_NH4","Flag_NO3NO2","Flag_SRP","Flag_DOC","Flag_DIC","Flag_DC","Flag_DN"
"FCR",50,2019-10-23 10:50:00,3.8,1,775.5,24.7,61,0,7,5,3.4,8.4,0.3,0,0,0,0,43,0,0,0,0,0
"FCR",50,2019-10-23 11:05:00,5,1,669,27.2,NA,NA,NA,4.1,4,8.2,0.4,0,0,0,0,0,0,0,0,0,0
"FCR",50,2019-10-23 11:19:00,6.2,1,949.5,21.2,704,6,4,2.6,5.3,7.9,0.8,0,0,0,0,0,0,0,0,0,0
"FCR",50,2019-10-23 11:30:00,8,1,1234.5,23.9,965,8,2,1.9,5.7,7.6,1,0,0,0,0,0,3,0,0,0,0
"FCR",50,2019-10-23 11:45:00,9,1,1294.5,22.4,1170,12,4,1.8,6.1,7.8,1.2,0,0,0,3,3,0,0,0,0,0
"FCR",50,2019-10-25 11:57:00,0.1,1,NA,NA,47,10,4,5.4,3.4,8.8,0.3,0,0,0,0,3,0,0,0,0,0
"FCR",50,2019-10-25 12:09:00,1.6,1,NA,NA,46,12,5,4.1,4.2,8.3,0.3,0,0,0,0,3,0,0,0,0,0
"FCR",50,2019-10-25 12:23:00,5,1,NA,NA,170,8,2,4,4.5,8.5,0.5,0,0,0,73,7,74,0,0,0,0
"FCR",50,2019-10-25 12:00:00,6.2,1,NA,NA,717,0,3,NA,NA,NA,NA,1,0,0,0,43,0,0,0,0,0
"FCR",50,2019-10-25 12:41:00,9,1,NA,NA,654,7,4,2.9,5.3,8.2,0.8,0,0,0,0,0,0,0,0,0,0
"FCR",50,2019-10-28 13:15:00,0.1,1,NA,NA,13,8,2,4,0.1,4.2,0.2,0,0,0,3,0,3,0,3,0,0
"FCR",50,2019-10-28 13:25:00,1.6,1,NA,NA,13,6,6,4.4,1,5.3,0.3,0,0,0,3,0,0,0,0,0,0
"FCR",50,2019-10-28 13:34:00,5,1,NA,NA,210,13,3,3.1,2.1,5.2,0.4,0,0,0,3,3,0,0,0,0,0
"FCR",50,2019-10-28 13:41:00,9,1,NA,NA,566,7,4,2.4,4.8,7.2,0.7,0,0,0,0,0,0,0,0,0,0
"FCR",100,2019-10-30 12:30:00,0.1,1,158,30.8,12,7,19,2.2,4,6.2,0.1,0,0,0,3,0,3,0,0,0,0
"FCR",50,2019-10-30 10:35:00,0.1,1,1244,41.9,4,5,11,7,3.9,10.9,0.7,0,0,0,3,0,3,0,0,0,0
"FCR",50,2019-10-30 10:47:00,1.6,1,947,44.4,7,0,6,5.9,4.2,10,0.4,0,0,0,0,43,0,0,0,0,0
"FCR",50,2019-10-30 10:57:00,3.8,1,632,22.4,82,5,5,3.7,4.4,8,0.3,0,0,0,0,0,0,0,0,0,0
"FCR",50,2019-10-30 11:06:00,5,1,743,20.4,318,9,8,2.6,4.7,7.3,0.5,0,0,0,0,0,0,0,0,0,0
"FCR",50,2019-10-30 11:27:00,6.2,1,882,20.1,453,7,5,2.7,4.8,7.5,0.6,0,0,0,0,0,0,0,0,0,0
"FCR",50,2019-10-30 11:40:00,8,1,837,23.1,459,9,4,3,4.8,7.9,0.7,0,0,0,0,0,0,0,0,0,0
"FCR",50,2019-10-30 12:00:00,9,1,837,22.7,535,15,4,3.4,3.8,7.1,0.7,1,0,0,0,3,0,0,0,0,0
"FCR",100,2019-11-08 12:00:00,0.1,1,111,17.4,4,3,14,1.4,3.6,5,0.1,1,0,0,0,0,3,0,0,0,0
"FCR",50,2019-11-08 12:50:00,0.1,1,549,33.5,78,21,4,3.8,4.3,8.1,0.35,0,0,0,0,0,0,7,7,7,7
"FCR",50,2019-11-08 13:30:00,1.6,1,537,30.5,63,10,4,3.4,4.6,8.1,0.3,0,0,0,0,0,0,0,0,0,0
"FCR",50,2019-11-08 14:05:00,3.8,1,675,27.5,64,11,1,4,4.2,8.2,0.4,0,0,0,0,3,3,0,0,0,0
"FCR",50,2019-11-08 14:50:00,5,1,560,33.3,60,11,5,4.6,4.1,8.7,0.4,0,0,0,0,3,0,0,0,0,0
"FCR",50,2019-11-08 15:09:00,6.2,1,551,31.2,55,14,6,4.3,4.4,8.7,0.4,0,0,0,0,3,0,0,0,0,0
"FCR",50,2019-11-08 15:15:00,8,1,522,28.8,54,16,6,4.9,4.2,9.2,0.3,0,0,0,0,3,0,0,0,0,0
"FCR",50,2019-11-08 15:32:00,9,1,546,39.5,54,20,9,4.7,4.2,8.9,0.4,0,0,0,0,3,0,0,0,0,0
"FCR",100,2019-11-20 15:37:00,0.1,1,137,18.2,8,0,18,1.4,3.9,5.3,0.1,0,0,0,0,3,3,0,0,0,0
"FCR",50,2019-11-20 10:55:00,0.1,1,710,27.9,7,11,8,4.1,4.1,8.1,0.3,0,0,0,0,3,0,0,0,0,0
"FCR",50,2019-11-20 11:25:00,1.6,1,595.5,27.7,2,1,6,NA,NA,NA,NA,0,0,0,3,3,0,0,0,0,0
"FCR",50,2019-11-20 11:42:00,3.8,1,503,36.3,0,4,9,4.1,4.1,8.2,0.3,0,0,0,3,0,0,0,0,0,0
"FCR",50,2019-11-20 11:58:00,5,1,533,32.3,9,4,7,3.6,4.1,7.6,0.2,0,0,0,0,0,0,0,0,0,0
"FCR",50,2019-11-20 12:35:00,6.2,1,437,30.5,2,2,5,4.5,4,8.5,0.3,0,0,0,3,3,0,0,0,0,0
"FCR",50,2019-11-20 12:55:00,8,1,426,32.7,0,0,2,4.1,4,8.2,0.3,0,0,0,43,43,0,0,0,0,0
"FCR",50,2019-11-20 13:30:00,9,1,534,32.9,2,3,12,5.7,4.1,9.7,0.6,0,0,0,3,3,3,0,0,0,0
"FCR",50,2020-01-31 12:33:00,0.1,1,400,27,3,3,5,2.4,4.2,6.6,0.18,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-01-31 12:26:00,1.6,1,377,27.6,4,0,4,4,3.4,7.4,0.17,0,3,3,3,3,3,0,0,0,0
"FCR",50,2020-01-31 12:19:00,3.8,1,344,23.4,5,2,6,2.5,4,6.5,0.19,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-01-31 12:08:00,5,1,382,26.9,10,2,7,3.3,4,7.3,0.19,0,3,3,0,3,0,0,0,0,0
"FCR",50,2020-01-31 12:01:00,6.2,1,376,31.8,15,6,7,3.5,3.6,7.1,0.19,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-01-31 11:54:00,8,1,376,26.5,14,5,8,3.5,3.7,7.1,0.2,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-01-31 11:42:00,9,1,394,27.6,26,9,8,12.4,3.6,16.1,0.235,0,3,3,3,0,0,7,7,7,7
"FCR",100,2020-01-31 12:00:00,0.1,1,45,16.2,3,3,9,0.6,3.3,4,0.03,1,3,3,3,3,0,3,0,0,3
"FCR",50,2020-02-29 09:35:00,0.1,1,308,28,11,7,8,3.3,3.2,6.6,0.2,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-02-29 09:52:00,1.6,1,311,26.5,13,3,7,3,3.2,6.2,0.2,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-02-29 10:05:00,3.8,1,340,30.8,4,2,6,2.7,3.5,6.3,0.19,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-02-29 10:13:00,5,1,287,23.7,10,3,7,2.9,3.2,6.1,0.17,0,3,3,0,3,0,0,0,0,0
"FCR",50,2020-02-29 10:22:00,6.2,1,306,26,3,1,6,2,3.7,5.6,0.16,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-02-29 10:28:00,8,1,356,34,3,5,5,2.1,3.8,5.9,0.19,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-02-29 10:36:00,9,1,334,29.4,7,3,11,2.4,3.6,6,0.17,0,3,3,3,3,3,0,0,0,0
"FCR",100,2020-02-29 11:20:00,0.1,1,99,20.9,4,23,12,1,2.9,3.9,0.08,0,0,3,3,3,3,0,0,0,0
"FCR",50,2020-03-30 10:50:00,0.1,1,198,27.6,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,0,0,0,0,0,0
"FCR",50,2020-03-30 10:50:00,0.1,2,NA,NA,2,1,8,2.8,3.6,6.4,0.14,0,0,0,3,3,0,0,0,0,0
"FCR",50,2020-03-30 11:00:00,1.6,2,289,26.7,8,4,7,3.1,3.4,6.4,0.16,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-03-30 11:00:00,1.6,1,275,30.2,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,0,0,0,0,0,0
"FCR",50,2020-03-30 11:25:00,3.8,1,290,27.7,9,3,7,2.2,3.6,5.8,0.17,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-03-30 11:25:00,3.8,2,NA,NA,9,3,6,2.7,3.4,6.1,0.15,0,0,0,3,3,0,0,0,0,0
"FCR",50,2020-03-30 11:45:00,5,1,253,26.3,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,0,0,0,0,0,0
"FCR",50,2020-03-30 11:45:00,5,2,NA,NA,8,3,4,2.2,3.4,5.6,0.11,0,0,0,3,3,0,0,0,0,0
"FCR",50,2020-03-30 11:58:00,6.2,1,279,27.7,23,7,4,1.7,4,5.7,0.18,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-03-30 11:58:00,6.2,2,NA,NA,20,11,5,2.3,3.5,5.9,0.18,0,0,0,3,3,0,0,0,0,0
"FCR",50,2020-03-30 12:10:00,8,2,343,26,85,7,5,2.1,3.7,5.8,0.23,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-03-30 12:10:00,8,1,368,26.2,88,8,4,1.8,4,5.8,0.21,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-03-30 12:20:00,9,1,457,29.4,179,10,5,1.8,4.1,6,0.25,0,3,3,3,3,0,0,0,0,0
"FCR",100,2020-03-30 12:00:00,0.1,1,190,37.2,8,23,12,1,3.4,4.5,0.03,1,3,3,3,3,3,0,0,0,3
"FCR",50,2020-04-04 12:00:00,1.6,1,401,31.9,8,2,7,3.1,3.6,6.7,0.19,1,3,3,3,3,0,0,0,0,0
"FCR",50,2020-04-04 12:00:00,9,1,333,23.9,103,6,3,3.2,3.5,6.7,0.25,1,3,3,3,0,3,0,0,0,0
"FCR",50,2020-04-10 12:00:00,1.6,1,309,30.9,8,0,8,3.5,3.3,6.8,0.15,1,3,3,3,43,0,0,0,0,0
"FCR",50,2020-04-10 12:00:00,4.5,1,285,27.8,6,1,5,1.9,3.8,5.8,0.17,1,3,3,3,3,0,0,0,0,0
"FCR",50,2020-04-13 12:22:00,1.6,1,423,62.7,32,22,6,3.7,3.1,6.8,0.21,0,3,0,73,73,7,7,7,7,7
"FCR",50,2020-04-13 12:38:00,5,1,322,43.9,3,7,4,2.7,3.5,6.2,0.1,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-04-13 13:02:00,9,1,257,36.1,60,5,3,2.5,3.5,6,0.19,0,3,3,3,0,3,0,0,0,0
"FCR",50,2020-04-20 10:04:00,1.6,1,315,31.4,7,2,7,2.6,3.3,5.9,0.14,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-04-20 10:25:00,4.5,1,218,22.3,21,13,4,3.2,2.3,5.5,0.17,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-04-20 10:40:00,9,1,382,26.7,176,6,4,2.8,4,6.8,0.32,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-04-27 13:15:00,0.1,1,222,23.1,9,1,4,2.6,2.9,5.6,0.12,0,3,3,3,3,3,0,0,0,0
"FCR",50,2020-04-27 13:28:00,1.6,1,225,27.4,2,1,6,2.8,3.1,6,0.12,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-04-27 13:42:00,3.8,1,210,21.8,22,1,8,3.4,2.1,5.5,0.14,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-04-27 13:56:00,5,1,166,18.4,14,4,1,2.6,3.3,5.8,0.13,0,3,3,3,3,3,0,0,0,0
"FCR",50,2020-04-27 14:12:00,6.2,1,341,32.7,96,3,3,4.8,2.4,7.3,0.24,0,3,3,0,3,3,0,0,0,0
"FCR",50,2020-04-27 14:30:00,8,1,263,19.8,80,5,5,2,3.6,5.6,0.21,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-04-27 14:41:00,9,1,370,22.6,139,4,4,1.7,4,5.7,0.16,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-05-04 11:33:00,1.6,1,203,21.1,6,3,5,2.1,3.2,5.3,0.13,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-05-04 11:45:00,5,1,190,22.1,5,3,4,2.1,3.9,5.9,0.14,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-05-04 11:57:00,9,1,400,27.5,204,6,4,4.7,4.3,9,0.32,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-05-11 11:21:00,1.6,1,113,17.2,9,0,5,2.1,3.3,5.3,0.13,0,3,3,3,43,0,0,0,0,0
"FCR",50,2020-05-11 11:21:00,1.6,2,NA,NA,11,4,5,1.8,3.2,5,0.07,0,0,0,3,3,0,0,0,0,0
"FCR",50,2020-05-11 11:45:00,5,1,327,33.6,7,3,4,1.8,3.5,5.3,0.05,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-05-11 12:05:00,9,1,486,31.9,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,0,0,0,0,0,0
"FCR",50,2020-05-11 12:05:00,9,2,NA,NA,276,2,2,3.7,3.7,7.4,0.41,0,0,0,3,3,3,0,0,0,0
"FCR",50,2020-05-18 10:45:00,1.6,1,180,18.3,20,5,5,2.5,3.1,5.6,0.11,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-05-18 11:15:00,5,1,263,36.5,3,0,4,2.3,3.7,6,0.12,0,3,3,3,43,0,0,0,0,0
"FCR",50,2020-05-18 11:29:00,9,1,289,24.9,141,3,4,1.9,4.3,6.3,0.22,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-05-25 12:00:00,1.6,1,283,31.1,13,6,7,2.3,2.6,4.9,0.15,1,3,3,3,0,0,0,0,0,0
"FCR",50,2020-05-25 12:00:00,5,1,222,29.6,7,8,5,1.8,3.5,5.3,0.12,1,3,3,3,0,0,0,0,0,0
"FCR",50,2020-05-25 12:00:00,9,1,349,42.8,182,0,4,2.1,4.5,6.6,0.27,1,3,3,3,43,0,0,0,0,0
"FCR",100,2020-05-25 12:00:00,0.1,1,243,33.2,2,15,7,1.8,2.3,4.1,0.09,1,3,3,3,3,0,0,0,0,0
"FCR",50,2020-06-03 12:00:00,1.6,1,176,25.2,9,12,7,1.6,2.9,4.5,0.04,1,3,3,3,3,0,0,0,0,3
"FCR",50,2020-06-03 12:00:00,5,1,218,37.1,7,8,4,2.6,3.6,6.2,0.13,1,3,3,3,0,0,0,0,0,0
"FCR",50,2020-06-03 12:00:00,9,1,547,52,228,6,6,3.1,3.3,6.4,0.32,1,3,3,3,0,0,0,0,0,0
"FCR",50,2020-06-08 13:40:00,1.6,1,224,26.3,10,2,0,2,3.1,5.2,0.12,0,3,3,0,3,43,0,0,0,0
"FCR",50,2020-06-08 13:55:00,5,1,215,31.5,9,1,3,3.2,3.6,6.8,0.13,0,3,3,3,3,3,0,0,0,0
"FCR",50,2020-06-08 14:05:00,9,1,464,52.2,268,0,4,2.9,4.1,7,0.36,0,3,3,3,43,0,0,0,0,0
"FCR",100,2020-06-08 12:00:00,0.1,1,210,28.8,7,21,6,1.6,2.4,4,0.11,1,3,3,3,3,0,0,0,0,0
"FCR",50,2020-06-12 10:18:00,0.1,1,190,24.4,8,6,8,1.7,3,4.6,0.11,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-06-12 10:25:00,1.6,1,180,19.9,6,5,8,2.2,3.1,5.3,0.13,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-06-12 10:42:00,3.8,1,80,19.2,9,6,7,2.6,2.6,5.2,0.14,0,0,3,3,0,0,0,0,0,0
"FCR",50,2020-06-12 10:55:00,5,1,237,51.2,17,3,3,2.6,3.8,6.4,0.12,0,3,3,3,3,3,0,0,0,0
"FCR",50,2020-06-12 12:00:00,6.2,1,308,37.9,16,4,4,0,6.3,5.9,0.11,1,3,3,3,3,3,43,0,0,0
"FCR",50,2020-06-12 12:00:00,8,1,360,47.1,155,5,4,0,8,6.1,0.24,1,3,3,3,0,0,43,0,0,0
"FCR",50,2020-06-12 11:20:00,9,1,514,56.1,366,0,7,3.7,4.4,8.1,0.45,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-06-22 08:47:00,0.1,1,172,21.9,10,2,6,1.7,2.8,4.5,0.05,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-06-22 09:10:00,1.6,1,225,26.7,3,0,4,2,2.8,4.8,0.1,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-06-22 10:00:00,3.8,1,279,50.8,1,2,11,2.5,3.1,5.6,0.16,0,3,3,3,3,3,0,0,0,0
"FCR",50,2020-06-22 10:18:00,5,1,186,29.7,15,4,4,2.9,4.3,7.2,0.14,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-06-22 10:30:00,6.2,1,242,37,18,5,6,3.3,2.9,6.1,0.11,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-06-22 10:38:00,8,1,319,53.3,136,3,7,3,4.5,7.5,0.24,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-06-22 10:47:00,9,1,553,74.7,413,8,2,3.3,4.8,8.1,0.49,0,3,0,3,0,3,0,0,0,0
"FCR",100,2020-06-22 12:49:00,0.1,1,213,30.4,5,21,5,2.4,2.2,4.6,0.11,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-06-29 09:00:00,0.1,1,157,19.3,21,8,5,2,2.8,4.8,0.09,0,3,3,73,7,7,0,0,0,0
"FCR",50,2020-06-29 09:12:00,1.6,1,178,21.3,4,4,5,2.2,2.8,5,0.09,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-06-29 09:20:00,3.8,1,296,55.4,8,3,7,2.3,3.4,5.7,0.17,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-06-29 09:34:00,5,1,300,37.9,10,6,4,3.8,3.3,7.1,0.13,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-06-29 09:51:00,6.2,1,278,32.6,8,4,5,3,2.9,5.9,0.12,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-06-29 10:03:00,8,1,359,56.4,126,3,7,3.2,4,7.2,0.35,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-06-29 10:08:00,9,1,528,77.6,324,1,7,3.3,4.9,8.2,0.43,0,3,0,3,3,0,0,0,0,0
"FCR",50,2020-07-06 11:30:00,0.1,1,140,17.5,8,1,4,2.3,3,5.3,0.16,0,3,3,3,3,3,0,0,0,0
"FCR",50,2020-07-06 11:55:00,1.6,1,136,18.3,11,2,4,2.5,2.8,5.2,0.16,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-07-06 12:06:00,3.8,1,248,28.5,12,2,5,2.1,3.5,5.6,0.16,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-07-06 12:21:00,5,1,287,46.6,8,4,6,1.7,4.4,6.1,0.09,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-07-06 12:48:00,6.2,1,231,25.2,21,3,6,3,4.5,7.5,0.17,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-07-06 01:03:00,8,1,178,21.6,35,6,3,2.4,4.6,7.1,0.21,0,3,3,3,0,3,0,0,0,0
"FCR",50,2020-07-06 01:23:00,9,1,256,26.4,32,3,5,1.5,5,6.5,0.18,0,3,3,3,3,0,0,0,0,0
"FCR",100,2020-07-06 15:13:00,0.1,1,182,25.8,4,23,9,2.1,2.3,4.4,0.11,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-07-13 12:36:00,0.1,1,177,17.5,3,2,5,2.2,3.1,5.3,0.1,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-07-13 12:52:00,1.6,1,184,19.5,11,4,5,2.8,3.5,6.2,0.2,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-07-13 13:09:00,3.8,1,271,26.4,13,2,7,4.4,3,7.4,0.22,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-07-13 13:30:00,5,1,524,59.7,2,4,4,2.3,5.1,7.3,0.15,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-07-13 13:50:00,6.2,1,292,29.7,7,4,4,1.7,4.8,6.6,0.17,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-07-13 14:01:00,8,1,247,26.1,13,1,4,4.3,3,7.4,0.18,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-07-13 14:15:00,9,1,256,27.3,9,2,5,1.9,5,6.9,0.12,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-07-20 11:45:00,0.1,1,291,18,15,4,6,2.7,2.7,5.4,0.19,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-07-20 12:11:00,1.6,1,453,24.9,14,5,10,2.8,3.1,5.9,0.21,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-07-20 12:50:00,3.8,1,365,36.6,6,2,7,4,3.6,7.6,0.19,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-07-20 13:04:00,5,1,292,34.8,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,0,0,0,0,0,0
"FCR",50,2020-07-20 13:20:00,6.2,1,278,27.2,9,1,5,2.3,3.8,6.2,0.13,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-07-20 13:30:00,8,1,235,29.3,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,0,0,0,0,0,0
"FCR",50,2020-07-20 13:45:00,9,1,202,27.7,7,0,4,1.7,5,6.7,0.12,0,3,3,3,43,3,0,0,0,0
"FCR",100,2020-07-20 13:40:00,0.1,1,284,27.8,7,35,7,2.3,2.5,4.7,0.14,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-07-27 10:55:00,0.1,1,674,20.1,11,0,6,3.8,3,6.8,0.36,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-07-27 11:11:00,1.6,1,615,24.9,15,5,12,3.6,2.8,6.3,0.31,0,3,3,3,0,3,0,0,0,0
"FCR",50,2020-07-27 11:25:00,3.8,1,462,31.2,34,3,7,2.8,2.9,5.7,0.18,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-07-27 11:33:00,5,1,275,29.7,19,5,4,2.2,4.5,6.6,0.13,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-07-27 11:41:00,6.2,1,146,22.8,22,7,5,1.3,5.4,6.7,0.14,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-07-27 11:58:00,8,1,277,30.9,21,6,6,1.6,4.9,6.5,0.14,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-07-27 12:15:00,9,1,260,24.9,28,3,6,2.4,5.3,7.7,0.22,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-08-03 11:16:00,0.1,1,964,31.5,11,4,13,1.8,4.5,6.3,0.33,0,0,3,3,3,3,0,0,0,0
"FCR",50,2020-08-03 11:40:00,1.6,1,419,30.9,19,1,8,3,3.2,6.2,0.25,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-08-03 12:05:00,3.8,1,243,24,84,1,2,2.1,3.7,5.8,0.19,0,3,3,3,3,3,0,0,0,0
"FCR",50,2020-08-03 12:26:00,5,1,347,34.9,63,4,4,2.1,4.6,6.7,0.25,0,3,3,3,3,3,0,0,0,0
"FCR",50,2020-08-03 12:44:00,6.2,1,207,21.9,59,4,2,2.1,4.7,6.7,0.13,0,3,3,3,0,3,0,0,0,0
"FCR",50,2020-08-03 01:14:00,8,1,279,22.8,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,0,0,0,0,0,0
"FCR",100,2020-08-07 12:00:00,0.1,1,NA,NA,10,130,10,1,3,4,0.16,1,0,0,0,3,0,0,0,0,0
"FCR",50,2020-08-10 11:15:00,0.1,1,683,27.5,8,3,9,3.1,3.1,6.2,0.28,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-08-10 11:23:00,1.6,1,783,35.5,14,2,9,3.3,3.1,6.4,0.31,0,0,3,3,3,0,0,0,0,0
"FCR",50,2020-08-10 11:38:00,3.8,1,332,34.2,72,1,5,3,3,6,0.21,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-08-10 11:51:00,5,1,463,37.8,94,7,5,2.3,4,6.3,0.2,0,3,3,0,0,0,0,0,0,0
"FCR",50,2020-08-10 12:00:00,6.2,1,367,38.1,120,6,2,2.5,4.5,7,0.24,0,3,3,3,0,3,0,0,0,0
"FCR",50,2020-08-10 12:11:00,8,1,413,30.8,126,2,5,2.5,4.7,7.2,0.23,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-08-10 12:22:00,9,1,397,33.7,121,1,2,2.2,5.1,7.3,0.21,0,3,3,3,3,3,0,0,0,0
"FCR",100,2020-08-10 12:00:00,0.1,1,276,24.2,NA,NA,NA,NA,NA,NA,NA,1,3,3,0,0,0,0,0,0,0
"FCR",50,2020-08-17 10:29:00,0.1,1,705,31.4,10,5,11,4.1,2.4,6.5,0.22,0,3,3,3,0,3,0,0,0,0
"FCR",50,2020-08-17 10:44:00,1.6,1,754,31.8,11,4,7,3.4,3.4,6.8,0.33,0,0,3,3,3,0,0,0,0,0
"FCR",50,2020-08-17 11:12:00,3.8,1,586,46.8,118,6,5,2.3,4.1,6.4,0.21,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-08-17 11:24:00,5,1,713,54,115,5,4,2.4,3.9,6.4,0.2,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-08-17 11:40:00,6.2,1,440,32.9,179,9,2,0,10.3,6.8,0.29,0,3,3,3,0,3,43,0,0,0
"FCR",50,2020-08-17 11:53:00,8,1,406,33.6,240,6,10,1.2,6.2,7.4,0.45,0,3,3,3,0,3,0,0,0,0
"FCR",50,2020-08-17 12:02:00,9,1,526,39.1,231,6,4,3.2,4.1,7.3,0.3,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-08-24 09:40:00,0.1,1,459,26.1,12,5,9,3.3,3.2,6.5,0.22,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-08-24 09:50:00,1.6,1,557,31.2,11,4,8,2.9,3.2,6.1,0.19,0,3,3,3,3,0,0,0,0,0
"FCR",50,2020-08-24 10:03:00,3.8,1,455,45.5,57,8,5,2.3,4.5,6.9,0.22,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-08-24 10:15:00,5,1,472,38,296,6,4,2.6,5.9,8.5,0.42,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-08-24 10:27:00,6.2,1,485,45.4,320,5,4,2.7,5.4,8.1,0.47,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-08-24 10:44:00,8,1,458,32.8,318,8,6,2,5.4,7.4,0.42,0,3,3,3,0,0,0,0,0,0
"FCR",50,2020-08-24 10:54:00,9,1,484,34.4,351,4,5,0.4,6.1,6.5,0.43,0,3,3,3,3,0,3,0,0,0
"FCR",100,2020-08-24 15:32:00,0.1,1,550,36.6,3,178,16,0.3,3.3,3.6,0.14,0,3,3,3,3,3,3,0,0,0
"FCR",50,2020-09-02 09:45:00,0.1,1,518,34.8,12,2,11,4.7,1.8,6.5,0.24,0,3,3,3,3,3,0,0,0,0
"FCR",50,2020-09-02 09:57:00,1.6,1,610,42.6,36,4,7,5.3,2,7.4,0.28,0,3,3,73,73,7,0,0,0,0
